code,ticker,name,exchange,board,listing_date,listing_time_local,timezone,listing_datetime_local,listing_date_source,listing_time_basis,basis_confidence,exact_first_trade_time_available,first_price_date,listing_minus_first_price_days,date_alignment_status,effective_price_start_date,identity_review_priority,identity_review_status,identity_review_note,bazi,day_stem,month_branch,main_god,auxiliary_gods,price_rows,last_price_date,price_file
sz.002884,SZ002884,凌霄泵业,SZ,Shenzhen Main,2017-07-11,09:30:00,Asia/Shanghai,2017-07-11T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-07-11,0,aligned,2017-07-11,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丁未 己亥 己巳,己,未,癸,丙,2229,2026-09-18,by_symbol/SZ002884.parquet
sz.002885,SZ002885,京泉华,SZ,Shenzhen Main,2017-06-27,09:30:00,Asia/Shanghai,2017-06-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-06-27,0,aligned,2017-06-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丙午 乙酉 辛巳,乙,午,癸,丙,2242,2026-09-18,by_symbol/SZ002885.parquet
sz.002886,SZ002886,沃特股份,SZ,Shenzhen Main,2017-06-27,09:30:00,Asia/Shanghai,2017-06-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-06-27,0,aligned,2017-06-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丙午 乙酉 辛巳,乙,午,癸,丙,2242,2026-09-18,by_symbol/SZ002886.parquet
sz.002887,SZ002887,绿茵生态,SZ,Shenzhen Main,2017-08-01,09:30:00,Asia/Shanghai,2017-08-01T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-01,0,aligned,2017-08-01,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丁未 庚申 辛巳,庚,未,丁,甲,2220,2026-09-18,by_symbol/SZ002887.parquet
sz.002888,SZ002888,惠威科技,SZ,Shenzhen Main,2017-07-21,09:30:00,Asia/Shanghai,2017-07-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-07-21,0,aligned,2017-07-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丁未 己酉 己巳,己,未,癸,丙,2223,2026-09-18,by_symbol/SZ002888.parquet
sz.002889,SZ002889,东方嘉盛,SZ,Shenzhen Main,2017-07-31,09:30:00,Asia/Shanghai,2017-07-31T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-07-31,0,aligned,2017-07-31,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丁未 己未 己巳,己,未,癸,丙,2221,2026-09-18,by_symbol/SZ002889.parquet
sz.002890,SZ002890,弘宇股份,SZ,Shenzhen Main,2017-08-02,09:30:00,Asia/Shanghai,2017-08-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-02,0,aligned,2017-08-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丁未 辛酉 癸巳,辛,未,壬,庚、甲,2209,2026-09-18,by_symbol/SZ002890.parquet
sz.002891,SZ002891,中宠股份,SZ,Shenzhen Main,2017-08-21,09:30:00,Asia/Shanghai,2017-08-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-21,0,aligned,2017-08-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 戊申 庚辰 辛巳,庚,申,丁,甲,2194,2026-09-18,by_symbol/SZ002891.parquet
sz.002892,SZ002892,科力尔,SZ,Shenzhen Main,2017-08-17,09:30:00,Asia/Shanghai,2017-08-17T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-17,0,aligned,2017-08-17,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 戊申 丙子 癸巳,丙,申,壬,戊,2206,2026-09-18,by_symbol/SZ002892.parquet
sz.002893,SZ002893,京能热力,SZ,Shenzhen Main,2017-09-15,09:30:00,Asia/Shanghai,2017-09-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-09-15,0,aligned,2017-09-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 己酉 乙巳 辛巳,乙,酉,癸,丙、丁,2180,2026-09-18,by_symbol/SZ002893.parquet
sz.002895,SZ002895,川恒股份,SZ,Shenzhen Main,2017-08-25,09:30:00,Asia/Shanghai,2017-08-25T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-25,0,aligned,2017-08-25,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 戊申 甲申 己巳,甲,申,庚,丁、壬,2198,2026-09-18,by_symbol/SZ002895.parquet
sz.002896,SZ002896,中大力德,SZ,Shenzhen Main,2017-08-29,09:30:00,Asia/Shanghai,2017-08-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-29,0,aligned,2017-08-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 戊申 戊子 丁巳,戊,申,丙,癸、甲,2198,2026-09-18,by_symbol/SZ002896.parquet
sz.002897,SZ002897,意华股份,SZ,Shenzhen Main,2017-09-07,09:30:00,Asia/Shanghai,2017-09-07T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-09-07,0,aligned,2017-09-07,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 戊申 丁酉 乙巳,丁,申,甲,庚、丙、戊,2193,2026-09-18,by_symbol/SZ002897.parquet
sz.002899,SZ002899,英派斯,SZ,Shenzhen Main,2017-09-15,09:30:00,Asia/Shanghai,2017-09-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-09-15,0,aligned,2017-09-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 己酉 乙巳 辛巳,乙,酉,癸,丙、丁,2185,2026-09-18,by_symbol/SZ002899.parquet
sz.002900,SZ002900,哈三联,SZ,Shenzhen Main,2017-09-22,09:30:00,Asia/Shanghai,2017-09-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-09-22,0,aligned,2017-09-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 己酉 壬子 乙巳,壬,酉,甲,庚,2182,2026-09-18,by_symbol/SZ002900.parquet
sz.002901,SZ002901,大博医疗,SZ,Shenzhen Main,2017-09-22,09:30:00,Asia/Shanghai,2017-09-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-09-22,0,aligned,2017-09-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 己酉 壬子 乙巳,壬,酉,甲,庚,2182,2026-09-18,by_symbol/SZ002901.parquet
sz.002902,SZ002902,铭普光磁,SZ,Shenzhen Main,2017-09-29,09:30:00,Asia/Shanghai,2017-09-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-09-29,0,aligned,2017-09-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 己酉 己未 己巳,己,酉,丙,癸,2167,2026-09-18,by_symbol/SZ002902.parquet
sz.002903,SZ002903,宇环数控,SZ,Shenzhen Main,2017-10-13,09:30:00,Asia/Shanghai,2017-10-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-13,0,aligned,2017-10-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 癸酉 丁巳,癸,戌,辛,甲、壬、癸,2171,2026-09-18,by_symbol/SZ002903.parquet
sz.002905,SZ002905,金逸影视,SZ,Shenzhen Main,2017-10-16,09:30:00,Asia/Shanghai,2017-10-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-16,0,aligned,2017-10-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 丙子 癸巳,丙,戌,甲,壬,2171,2026-09-18,by_symbol/SZ002905.parquet
sz.002906,SZ002906,华阳集团,SZ,Shenzhen Main,2017-10-13,09:30:00,Asia/Shanghai,2017-10-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-13,0,aligned,2017-10-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 癸酉 丁巳,癸,戌,辛,甲、壬、癸,2168,2026-09-18,by_symbol/SZ002906.parquet
sz.002907,SZ002907,华森制药,SZ,Shenzhen Main,2017-10-20,09:30:00,Asia/Shanghai,2017-10-20T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-20,0,aligned,2017-10-20,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 庚辰 辛巳,庚,戌,甲,壬,2163,2026-09-18,by_symbol/SZ002907.parquet
sz.002908,SZ002908,德生科技,SZ,Shenzhen Main,2017-10-20,09:30:00,Asia/Shanghai,2017-10-20T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-20,0,aligned,2017-10-20,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 庚辰 辛巳,庚,戌,甲,壬,2165,2026-09-18,by_symbol/SZ002908.parquet
sz.002909,SZ002909,集泰股份,SZ,Shenzhen Main,2017-10-26,09:30:00,Asia/Shanghai,2017-10-26T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-26,0,aligned,2017-10-26,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 丙戌 癸巳,丙,戌,甲,壬,2161,2026-09-18,by_symbol/SZ002909.parquet
sz.002910,SZ002910,庄园牧场,SZ,Shenzhen Main,2017-10-31,09:30:00,Asia/Shanghai,2017-10-31T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-10-31,0,aligned,2017-10-31,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 庚戌 辛卯 癸巳,辛,戌,壬,甲,2158,2026-09-18,by_symbol/SZ002910.parquet
sz.002911,SZ002911,佛燃能源,SZ,Shenzhen Main,2017-11-22,09:30:00,Asia/Shanghai,2017-11-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-11-22,0,aligned,2017-11-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 辛亥 癸丑 丁巳,癸,亥,庚,辛、戊、丁,2144,2026-09-18,by_symbol/SZ002911.parquet
sz.002912,SZ002912,中新赛克,SZ,Shenzhen Main,2017-11-21,09:30:00,Asia/Shanghai,2017-11-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-11-21,0,aligned,2017-11-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 辛亥 壬子 乙巳,壬,亥,戊,丙、庚,2145,2026-09-18,by_symbol/SZ002912.parquet
sz.002913,SZ002913,奥士康,SZ,Shenzhen Main,2017-12-01,09:30:00,Asia/Shanghai,2017-12-01T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-01,0,aligned,2017-12-01,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 辛亥 壬戌 乙巳,壬,亥,戊,丙、庚,2137,2026-09-18,by_symbol/SZ002913.parquet
sz.002915,SZ002915,中欣氟材,SZ,Shenzhen Main,2017-12-05,09:30:00,Asia/Shanghai,2017-12-05T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-05,0,aligned,2017-12-05,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 辛亥 丙寅 癸巳,丙,亥,甲,戊、庚、壬,2130,2026-09-18,by_symbol/SZ002915.parquet
sz.002916,SZ002916,深南电路,SZ,Shenzhen Main,2017-12-13,09:30:00,Asia/Shanghai,2017-12-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-13,0,aligned,2017-12-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 甲戌 己巳,甲,子,丁,庚、丙,2127,2026-09-18,by_symbol/SZ002916.parquet
sz.002917,SZ002917,金奥博,SZ,Shenzhen Main,2017-12-08,09:30:00,Asia/Shanghai,2017-12-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-08,0,aligned,2017-12-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 己巳 己巳,己,子,丙,甲、戊,2122,2026-09-18,by_symbol/SZ002917.parquet
sz.002918,SZ002918,蒙娜丽莎,SZ,Shenzhen Main,2017-12-19,09:30:00,Asia/Shanghai,2017-12-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-19,0,aligned,2017-12-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 庚辰 辛巳,庚,子,丁,甲、丙,2125,2026-09-18,by_symbol/SZ002918.parquet
sz.002919,SZ002919,名臣健康,SZ,Shenzhen Main,2017-12-18,09:30:00,Asia/Shanghai,2017-12-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-18,0,aligned,2017-12-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 己卯 己巳,己,子,丙,甲、戊,2124,2026-09-18,by_symbol/SZ002919.parquet
sz.002920,SZ002920,德赛西威,SZ,Shenzhen Main,2017-12-26,09:30:00,Asia/Shanghai,2017-12-26T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-26,0,aligned,2017-12-26,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 丁亥 乙巳,丁,子,甲,庚,2120,2026-09-18,by_symbol/SZ002920.parquet
sz.002921,SZ002921,联诚精密,SZ,Shenzhen Main,2017-12-27,09:30:00,Asia/Shanghai,2017-12-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-27,0,aligned,2017-12-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 戊子 丁巳,戊,子,丙,甲,2119,2026-09-18,by_symbol/SZ002921.parquet
sz.002922,SZ002922,伊戈尔,SZ,Shenzhen Main,2017-12-29,09:30:00,Asia/Shanghai,2017-12-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-12-29,0,aligned,2017-12-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 庚寅 辛巳,庚,子,丁,甲、丙,2115,2026-09-18,by_symbol/SZ002922.parquet
sz.002923,SZ002923,润都股份,SZ,Shenzhen Main,2018-01-05,09:30:00,Asia/Shanghai,2018-01-05T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-01-05,0,aligned,2018-01-05,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 壬子 丁酉 乙巳,丁,子,甲,庚,2113,2026-09-18,by_symbol/SZ002923.parquet
sz.002925,SZ002925,盈趣科技,SZ,Shenzhen Main,2018-01-15,09:30:00,Asia/Shanghai,2018-01-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-01-15,0,aligned,2018-01-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 癸丑 丁未 乙巳,丁,丑,甲,庚,2105,2026-09-18,by_symbol/SZ002925.parquet
sz.002926,SZ002926,华西证券,SZ,Shenzhen Main,2018-02-05,09:30:00,Asia/Shanghai,2018-02-05T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-02-05,0,aligned,2018-02-05,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 甲寅 戊辰 丁巳,戊,寅,丙,甲、癸,2092,2026-09-18,by_symbol/SZ002926.parquet
sz.002927,SZ002927,泰永长征,SZ,Shenzhen Main,2018-02-23,09:30:00,Asia/Shanghai,2018-02-23T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-02-23,0,aligned,2018-02-23,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 甲寅 丙戌 癸巳,丙,寅,壬,庚,2081,2026-09-18,by_symbol/SZ002927.parquet
sz.002928,SZ002928,华夏航空,SZ,Shenzhen Main,2018-03-02,09:30:00,Asia/Shanghai,2018-03-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-03-02,0,aligned,2018-03-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 甲寅 癸巳 丁巳,癸,寅,辛,丙,2078,2026-09-18,by_symbol/SZ002928.parquet
sz.002929,SZ002929,润建股份,SZ,Shenzhen Main,2018-03-01,09:30:00,Asia/Shanghai,2018-03-01T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-03-01,0,aligned,2018-03-01,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 甲寅 壬辰 乙巳,壬,寅,庚,丙、戊,2079,2026-09-18,by_symbol/SZ002929.parquet
sz.002930,SZ002930,宏川智慧,SZ,Shenzhen Main,2018-03-28,09:30:00,Asia/Shanghai,2018-03-28T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-03-28,0,aligned,2018-03-28,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 乙卯 己未 己巳,己,卯,甲,癸、丙,2051,2026-09-18,by_symbol/SZ002930.parquet
sz.002931,SZ002931,锋龙股份,SZ,Shenzhen Main,2018-04-03,09:30:00,Asia/Shanghai,2018-04-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-04-03,0,aligned,2018-04-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 乙卯 乙丑 辛巳,乙,卯,丙,癸,2032,2026-09-18,by_symbol/SZ002931.parquet
sz.002932,SZ002932,*ST明德,SZ,Shenzhen Main,2018-07-10,09:30:00,Asia/Shanghai,2018-07-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-07-10,0,aligned,2018-07-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 己未 癸卯 丁巳,癸,未,庚,辛、壬、癸,1990,2026-09-18,by_symbol/SZ002932.parquet
sz.002933,SZ002933,新兴装备,SZ,Shenzhen Main,2018-08-28,09:30:00,Asia/Shanghai,2018-08-28T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2018-08-28,0,aligned,2018-08-28,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊戌 庚申 壬辰 乙巳,壬,申,戊,丁,1953,2026-09-18,by_symbol/SZ002933.parquet
